,Open,High,Low,Close,Volume
11:05:00,1112.63,1112.99,1112.63,1112.99,2450
11:06:00,1113.55,1113.55,1113.55,1113.55,1863
11:07:00,1113.33,1113.77,1113.33,1113.77,2169
11:09:00,1114.5,1114.5,1114.5,1114.5,1282
11:10:00,1114.25,1114.25,1114.25,1114.25,2160
11:11:00,1114.51,1114.51,1114.51,1114.51,2137
11:12:00,1114.0232,1114.0232,1114.0232,1114.0232,2279
11:13:00,1113.4282,1113.4282,1113.4282,1113.4282,1538
11:14:00,1114.09,1115.5,1114.09,1114.89,5487
11:15:00,1116.7002,1116.7002,1116.7002,1116.7002,1649
11:16:00,1116.96,1116.96,1116.96,1116.96,2455
11:17:00,1117.47,1117.5,1117.47,1117.5,3196
11:18:00,1117.3199,1118.1801,1117.3199,1118.1801,5934
11:19:00,1118.8,1119.3101,1118.8,1119.3101,4881
11:20:00,1118.51,1118.51,1118.51,1118.51,2432
11:21:00,1117.8199,1119.27,1117.8199,1119.27,2512
11:22:00,1118.1801,1118.6862,1118.1801,1118.6862,4187
11:24:00,1118.63,1118.63,1118.3101,1118.3101,2263
11:25:00,1119.05,1119.72,1119.05,1119.7,7173
11:26:00,1119.49,1119.49,1118.64,1118.64,3064
11:27:00,1119.1539,1119.1539,1119.1539,1119.1539,2464
11:28:00,1120.025,1120.025,1119.74,1119.74,4021
11:29:00,1120.3199,1120.3199,1120.3199,1120.3199,1959
11:30:00,1120.02,1120.02,1120.02,1120.02,1756
11:31:00,1119.85,1119.85,1119.11,1119.11,3185
11:32:00,1118.6,1118.6,1117.48,1117.48,3041
11:33:00,1118.65,1118.65,1118.65,1118.65,2145
11:34:00,1118.9399,1119.3254,1118.9399,1119.3254,2882
11:35:00,1119.76,1120.13,1119.76,1120.13,3436
11:36:00,1119.09,1119.09,1119.09,1119.09,3015
11:37:00,1119.118,1119.118,1119.118,1119.118,1263
11:39:00,1119.71,1119.71,1119.38,1119.38,2505
11:40:00,1120.16,1120.16,1120.16,1120.16,1720
11:41:00,1119.34,1119.34,1118.85,1118.85,3876
11:42:00,1118.09,1118.09,1116.42,1116.42,7735
11:43:00,1116.79,1116.79,1116.79,1116.79,2022
11:44:00,1116.7548,1116.7548,1116.7548,1116.7548,517
11:45:00,1117,1117,1117,1117,1059
11:46:00,1117.13,1117.13,1117.13,1117.13,1196
11:47:00,1116.74,1116.74,1116.36,1116.36,1551
11:48:00,1117.0269,1117.0269,1117.0269,1117.0269,1718
11:49:00,1117.13,1117.13,1116.6,1116.6,7797
11:51:00,1117.6654,1117.6654,1116.99,1116.99,5014
11:52:00,1116.6899,1116.6899,1116.6899,1116.6899,1182
11:53:00,1117.13,1117.13,1117.13,1117.13,661
11:54:00,1117.1804,1117.1804,1116.645,1116.645,2269
11:55:00,1116,1116,1115.6959,1115.6959,1944
11:56:00,1116.7166,1117,1116.7166,1116.98,4933
11:57:00,1117,1117,1117,1117,826
11:58:00,1116.3199,1117.14,1116.3199,1116.65,6220
11:59:00,1117.015,1117.015,1117,1117,2686
12:00:00,1116.89,1117.65,1116.78,1116.78,12201
12:01:00,1117,1117.21,1117,1117.1,3898
12:02:00,1116.3,1116.34,1116.3,1116.34,2307
12:03:00,1117.9301,1117.9301,1117.63,1117.6475,4458
12:04:00,1117.27,1117.27,1117.25,1117.25,2814
12:05:00,1117.0601,1117.0601,1117.02,1117.02,2158
12:06:00,1116.86,1117,1116.86,1117,1863
12:07:00,1115.97,1116.5699,1115.97,1116.5699,2246
12:08:00,1117.0304,1117.0304,1117.0304,1117.0304,891
12:09:00,1117.21,1117.27,1116.62,1117.0551,10243
12:10:00,1117.025,1117.025,1115.9301,1115.9301,3073
12:11:00,1115.49,1115.76,1115.49,1115.53,4123
12:12:00,1116.39,1116.39,1116.39,1116.39,1308
12:13:00,1115.8101,1116,1115.09,1116,6516
12:14:00,1115.652,1115.652,1114.92,1114.92,10356
12:15:00,1114.62,1114.95,1114.62,1114.95,2318
12:16:00,1115.125,1115.125,1115.125,1115.125,661
12:17:00,1115.6936,1115.6936,1115.675,1115.675,1927
12:18:00,1115.41,1115.41,1114.75,1114.75,2466
12:19:00,1114.42,1114.42,1114.42,1114.42,1313
12:20:00,1114.05,1114.05,1113.74,1113.74,2579
12:21:00,1114.5948,1114.5948,1114.27,1114.27,2278
12:22:00,1114.78,1114.78,1113.91,1113.91,3828
12:23:00,1114.63,1114.85,1114.63,1114.85,2355
12:24:00,1114.5,1114.9351,1114.5,1114.9351,3292
12:25:00,1114.61,1114.61,1114.22,1114.22,2743
12:26:00,1114.42,1114.4301,1114.42,1114.4301,1912
12:27:00,1113.48,1114.64,1113.48,1114.64,2087
12:28:00,1114.37,1114.37,1114.37,1114.37,1081
12:29:00,1115.75,1115.75,1115.335,1115.335,1740
12:30:00,1115.01,1115.01,1115.01,1115.01,1163
12:31:00,1115.36,1115.36,1115.1801,1115.1801,2120
12:32:00,1115.2,1115.2,1115.2,1115.2,1495
12:33:00,1115.3101,1115.4301,1115.145,1115.145,7276
12:34:00,1114.5,1114.99,1114.5,1114.71,6052
12:35:00,1115.04,1115.52,1114.1899,1115.52,4204
12:36:00,1115.535,1115.8101,1115.535,1115.8101,1732
12:37:00,1116.01,1116.01,1116.01,1116.01,688
12:38:00,1116.5,1116.5,1116.1504,1116.1504,1660
12:39:00,1115.6899,1115.825,1115.6899,1115.825,2022
12:40:00,1115.3237,1115.3237,1115.3237,1115.3237,1114
12:41:00,1115.39,1115.8116,1115.39,1115.52,3965
12:42:00,1116.689,1116.689,1116.689,1116.689,696
12:43:00,1116.41,1116.41,1116.3962,1116.3962,2244
12:44:00,1116.54,1116.71,1116.1899,1116.1899,4272
12:46:00,1116.3101,1116.3101,1116.3101,1116.3101,704
12:47:00,1116.27,1116.27,1116.27,1116.27,2137
12:48:00,1115.55,1115.55,1115.55,1115.55,1633
12:50:00,1115.7623,1116.8799,1115.7623,1116.8799,1964
12:51:00,1116.75,1116.75,1115.73,1115.73,2011
12:52:00,1115.8005,1116.04,1115.8005,1116.04,855
12:54:00,1116.38,1116.38,1116.38,1116.38,759
12:55:00,1117.03,1117.2438,1117.03,1117.2438,1494
12:56:00,1116.965,1116.965,1116.7,1116.7,2705
12:57:00,1116.24,1116.24,1115.74,1115.9001,2553
12:58:00,1116.1801,1116.1801,1115.895,1115.895,1512
12:59:00,1116.98,1116.98,1116.98,1116.98,1270
13:00:00,1116.42,1117.3375,1116.38,1117.3375,6730
13:01:00,1118.17,1118.205,1117.8384,1117.8384,4626
13:02:00,1117.98,1118.03,1117.8575,1118.03,2757
13:03:00,1118,1118.0518,1117.54,1117.64,5057
13:04:00,1117.55,1117.77,1117.335,1117.77,6803
13:05:00,1117.4375,1118.0636,1117.4375,1118.0636,2620
13:06:00,1117.995,1117.995,1116.97,1116.97,5576
13:08:00,1116.87,1116.87,1116.71,1116.71,2786
13:09:00,1116.5649,1116.8,1116.5649,1116.8,2084
13:10:00,1116.36,1116.36,1116.36,1116.36,2559
13:11:00,1117.28,1117.37,1116.79,1117.37,3316
13:12:00,1117.24,1117.39,1116.49,1117.39,3896
13:13:00,1117.4351,1117.4351,1117.4351,1117.4351,1047
13:14:00,1117.6923,1117.6923,1117.5699,1117.5699,1573
13:15:00,1117.78,1117.78,1116.7811,1116.7811,2507
13:16:00,1116.5699,1117.01,1116.5699,1117.01,2089
13:17:00,1117.1801,1117.1801,1117.1801,1117.1801,491
13:18:00,1117.4,1117.79,1117.35,1117.35,4705
13:19:00,1117.3,1117.59,1117.14,1117.14,5009
13:20:00,1117.5378,1117.62,1117.5378,1117.62,1562
13:21:00,1117.24,1117.24,1116.816,1117.1075,3310
13:22:00,1117.335,1117.335,1117.335,1117.335,1122
13:23:00,1118.0083,1118.0083,1117.8,1117.8,2820
13:25:00,1117.2,1117.48,1117.1825,1117.1899,6727
13:26:00,1116.5,1116.5,1116.17,1116.17,6371
13:27:00,1116.415,1116.415,1116.415,1116.415,742
13:28:00,1116.52,1116.67,1116.52,1116.67,2745
13:29:00,1116.53,1117,1116.53,1117,2141
13:30:00,1116.79,1116.79,1116.72,1116.72,1897
13:31:00,1117.08,1117.45,1116.8971,1117.45,6345
13:32:00,1116.79,1117.024,1116.79,1117.024,2620
13:33:00,1117.29,1117.29,1117.21,1117.21,1952
13:34:00,1117.33,1117.33,1117.1875,1117.3051,4855
13:35:00,1116.75,1117.1075,1116.34,1116.34,7621
13:36:00,1116.98,1117.005,1116.98,1117.005,2238
13:37:00,1116.83,1117.02,1116.745,1117.02,3781
13:38:00,1116.88,1116.9301,1116.88,1116.9301,2051
13:39:00,1116.4301,1117,1116.4301,1117,3003
13:40:00,1116.79,1116.79,1116.5557,1116.5557,3282
13:41:00,1117.01,1117.15,1116.47,1116.63,4502
13:42:00,1116.8,1117.01,1116.8,1116.85,4344
13:43:00,1117.16,1117.16,1117.16,1117.16,693
13:44:00,1117.145,1117.145,1116.72,1116.72,2152
13:45:00,1117.04,1117.49,1117.04,1117.49,3796
13:46:00,1117.38,1117.38,1117,1117.1801,6454
13:47:00,1116.7,1116.87,1116.67,1116.8199,5365
13:48:00,1116.75,1116.89,1116.53,1116.89,2669
13:49:00,1117.35,1117.4,1116.97,1117.03,8925
13:50:00,1117,1117,1116.72,1116.72,1461
13:51:00,1116.67,1117.0699,1116.67,1117.0699,2342
13:52:00,1117.2,1117.2,1116.41,1116.41,4646
13:53:00,1116.6801,1117.3293,1116.6801,1117.3293,2561
13:54:00,1117.17,1117.37,1117.17,1117.37,2484
13:55:00,1116.98,1117.4614,1116.9399,1117.22,5494
13:56:00,1117.39,1117.39,1116.5,1116.5,5029
13:57:00,1116.8199,1116.8199,1115.9,1115.9,1968
13:58:00,1116.28,1116.59,1116.28,1116.59,1950
13:59:00,1116.04,1116.04,1115.9399,1115.9399,2118
14:00:00,1115.9351,1115.9351,1115.905,1115.905,3141
14:01:00,1116.475,1116.475,1116.475,1116.475,773
14:02:00,1116.59,1116.59,1116.29,1116.29,2796
14:03:00,1116.14,1117.23,1116.14,1117.23,2580
14:04:00,1117.37,1117.37,1117.15,1117.15,2268
14:05:00,1117.17,1117.17,1117.17,1117.17,1932
14:06:00,1116.75,1117.3455,1116.75,1117.3455,3945
14:07:00,1117.097,1117.097,1116.92,1116.92,1426
14:09:00,1117.35,1117.35,1117.0601,1117.135,2542
14:10:00,1118,1118.29,1117.875,1117.875,3892
14:11:00,1118.66,1118.99,1117.1,1117.1,13234
14:12:00,1117.11,1117.11,1116.8256,1116.8256,4113
14:13:00,1116.79,1116.79,1116.79,1116.79,1003
14:14:00,1116.35,1117.22,1115.97,1117.22,5181
14:15:00,1117.51,1117.51,1117.17,1117.36,3452
14:16:00,1117.03,1117.03,1116.02,1116.21,5452
14:17:00,1116.22,1116.22,1116.0601,1116.2,5442
14:18:00,1115.84,1115.84,1115.3219,1115.6239,3542
14:19:00,1115.73,1115.9377,1115.73,1115.9377,3061
14:20:00,1116.235,1116.235,1116.08,1116.08,2413
14:21:00,1115.7,1115.7,1115.62,1115.62,2264
14:22:00,1115.24,1115.95,1115.24,1115.25,4261
14:23:00,1114.5,1114.5,1114.455,1114.455,2222
14:24:00,1114.665,1115.36,1114.665,1115.36,2917
14:25:00,1115.78,1116.23,1115.78,1115.8,5859
14:26:00,1115.63,1116.46,1115.63,1116.46,3440
14:27:00,1116.995,1116.995,1116.4849,1116.62,3302
14:28:00,1117.02,1117.02,1117.02,1117.02,813
14:29:00,1116.17,1116.625,1116.17,1116.625,2063
14:30:00,1117.3925,1117.3925,1116.88,1116.88,3702
14:31:00,1117.2,1117.6176,1116.42,1116.42,5198
14:32:00,1116.4,1116.8199,1116.4,1116.8199,2525
14:33:00,1117.26,1117.26,1117,1117,1878
14:34:00,1116.6899,1116.6899,1116.41,1116.48,5410
14:35:00,1116.53,1116.86,1116.53,1116.725,2080
14:36:00,1116.59,1116.59,1116.34,1116.34,3512
14:37:00,1116.77,1116.77,1116.72,1116.72,2809
14:38:00,1116.09,1116.3491,1115.9865,1116.3491,3660
14:39:00,1116.37,1116.4662,1116,1116,2743
14:40:00,1116.075,1116.075,1115.46,1115.55,5222
14:41:00,1116.41,1116.41,1116.41,1116.41,986
14:42:00,1115.97,1115.97,1115.725,1115.725,1873
14:43:00,1115.6616,1116.58,1115.6616,1116.58,1904
14:44:00,1115.47,1115.84,1115.47,1115.84,3674
14:45:00,1115.85,1115.85,1115.85,1115.85,1494
14:46:00,1115.345,1115.345,1115.225,1115.225,2107
14:47:00,1115.13,1115.99,1115.13,1115.99,1306
14:48:00,1116.23,1116.23,1115.67,1115.92,4107
14:49:00,1116.77,1116.77,1116.77,1116.77,994
14:50:00,1117.11,1117.11,1116.8,1117.0699,9972
14:51:00,1116.72,1116.72,1116.11,1116.11,1945
14:52:00,1115.49,1115.86,1115.49,1115.6,2710
14:53:00,1116.0601,1116.4602,1116.0601,1116.21,5025
14:54:00,1116.22,1116.22,1116.22,1116.22,1970
14:55:00,1116.0555,1116.0555,1116.05,1116.05,1971
14:56:00,1116.09,1116.33,1116.04,1116.04,7444
14:57:00,1115.53,1115.55,1115.53,1115.55,1816
14:58:00,1115.95,1115.95,1115.95,1115.95,1595
14:59:00,1115.6,1115.6,1114.48,1115,7428
15:00:00,1114.85,1115.13,1114.8,1114.8,3978
15:01:00,1115,1115.0699,1115,1115,2996
15:02:00,1114.5601,1114.77,1114.5601,1114.6904,4871
15:03:00,1114.55,1115.365,1114.39,1115.365,6339
15:04:00,1114.85,1114.85,1114.73,1114.73,3157
15:05:00,1114.8251,1114.8251,1114.5601,1114.5601,2902
15:06:00,1114.84,1114.84,1114.84,1114.84,1040
15:07:00,1115.1801,1115.825,1115.1801,1115.29,7556
15:08:00,1115.8,1116.16,1115.8,1115.8953,2850
15:09:00,1116.21,1116.21,1116.21,1116.21,954
15:10:00,1117,1117.3199,1117,1117.24,8321
15:11:00,1116.98,1116.98,1116.8,1116.8,2035
15:12:00,1116.52,1117.05,1116.52,1116.845,9662
15:13:00,1116.76,1117.0601,1116.37,1117.0601,9335
15:14:00,1117.02,1117.02,1116.61,1116.87,8239
15:15:00,1117.05,1117.4,1116.58,1117.135,15817
15:16:00,1117.21,1117.97,1116.91,1117.97,8022
15:17:00,1117.63,1117.74,1116.72,1117.515,14300
15:18:00,1117.53,1117.74,1117.5,1117.635,11853
15:19:00,1117.77,1117.77,1117.1,1117.1,10891
15:20:00,1117.5,1117.881,1117.5,1117.881,5955
15:21:00,1117.52,1117.58,1116.66,1116.66,9853
15:22:00,1117.1,1117.1,1116.21,1116.21,4687
15:23:00,1116.27,1116.5699,1116.27,1116.47,3755
15:24:00,1116.3,1116.75,1116.3,1116.75,2635
15:25:00,1116.1563,1116.9301,1115.8199,1116.9301,7010
15:26:00,1117.11,1117.62,1116.825,1116.825,5839
15:27:00,1117.13,1117.53,1117.12,1117.53,4161
15:28:00,1117.6899,1118.0601,1117.6899,1118.0601,1849
15:29:00,1118,1118.23,1117.8101,1117.8101,4387
15:30:00,1117.9399,1119,1117.9399,1119,4869
15:31:00,1119.33,1119.33,1118.4301,1118.4301,6935
15:32:00,1118.65,1118.75,1117.77,1118.49,8584
15:33:00,1117.64,1117.64,1117.58,1117.58,2212
15:34:00,1118.34,1118.34,1118.2651,1118.2651,2364
15:35:00,1118.45,1118.88,1118.45,1118.74,3774
15:36:00,1119.26,1119.78,1119.26,1119.34,6046
15:37:00,1119.6899,1119.6899,1119.42,1119.42,3852
15:38:00,1119.4399,1119.53,1119.39,1119.53,4873
15:39:00,1119.3204,1119.41,1119.13,1119.13,4246
15:40:00,1119.5,1119.605,1119.48,1119.6,8503
15:41:00,1119.83,1121.1899,1119.83,1120.48,19555
15:42:00,1120.39,1120.9449,1120.39,1120.4399,4624
15:43:00,1120.21,1120.77,1120.1,1120.15,5567
15:44:00,1120.4301,1120.8821,1120.41,1120.41,7446
15:45:00,1121.1,1121.66,1120.95,1121.5839,7780
15:46:00,1121.8325,1122.04,1121.8325,1121.99,5166
15:47:00,1121.8239,1122.35,1121.8239,1121.9093,9123
15:48:00,1121.59,1122.6801,1121.59,1122.375,13436
15:49:00,1122.5551,1122.77,1122.5551,1122.73,6409
15:50:00,1122.67,1123.6,1122.67,1123.51,15873
15:51:00,1124,1124,1121.925,1121.99,20562
15:52:00,1122.1801,1122.2,1120.65,1120.65,21695
15:53:00,1121.04,1122.42,1121.04,1122.42,11624
15:54:00,1122.27,1122.27,1121.61,1121.9,7621
15:55:00,1122.04,1123.29,1121.53,1123.29,11147
15:56:00,1122.97,1123.48,1122.52,1123.39,11462
15:57:00,1123.45,1123.45,1122.2,1122.3768,10070
15:58:00,1122.0649,1122.35,1121.63,1121.63,12290
15:59:00,1121.63,1121.63,1120.46,1121.46,16253
16:00:00,1121.8,1121.8,1121.8,1121.8,265484
9:31:00,1126.77,1126.77,1123.385,1123.385,25490
9:32:00,1123.21,1124.45,1122.665,1123.84,17764
9:33:00,1124.1,1124.1,1121.37,1121.99,7739
9:34:00,1118.52,1118.52,1114.91,1115.3,14291
9:35:00,1115.25,1118.63,1115.25,1116.86,14416
9:37:00,1116.22,1117.33,1116.22,1117.33,7452
9:38:00,1116.25,1116.25,1113.09,1113.09,6936
9:39:00,1111.965,1111.965,1109.95,1109.95,7912
9:40:00,1109.0159,1109.0159,1107.5,1107.5,11476
9:41:00,1108.175,1109.98,1108.175,1109.98,11347
9:42:00,1110.48,1113.13,1110.15,1112.6899,19178
9:43:00,1112.75,1113.66,1112.6,1113.66,12198
9:44:00,1113.2314,1113.5,1111.59,1113.5,11449
9:45:00,1112.5,1112.89,1111.9,1112.37,18163
9:46:00,1112.415,1112.61,1112.415,1112.61,9256
9:47:00,1112.1,1112.1,1110,1110.1281,14000
9:48:00,1111.3,1111.5898,1110.76,1110.76,7969
9:49:00,1111.78,1111.78,1109.79,1110.98,13007
9:50:00,1110.12,1110.16,1110.12,1110.16,4335
9:51:00,1109.4,1109.4,1107.51,1107.51,5686
9:52:00,1108.76,1110,1108.76,1108.89,8891
9:53:00,1108.45,1109.72,1108.45,1109.72,7333
9:54:00,1109.9075,1110.8101,1109.08,1110.8101,12526
9:55:00,1110.3199,1110.64,1110.3199,1110.64,3891
9:56:00,1109.96,1109.96,1109.96,1109.96,1635
9:57:00,1109.78,1110.0601,1109.78,1110.0601,6647
9:58:00,1109.22,1109.39,1108.905,1108.905,5545
9:59:00,1109.51,1109.51,1109.08,1109.08,8232
10:00:00,1108.3101,1108.3101,1106.85,1106.85,7667
10:01:00,1106,1106,1104.67,1104.67,10296
10:02:00,1104.88,1105.9735,1104.88,1105.9735,5750
10:03:00,1105.5601,1105.65,1105.5601,1105.65,4450
10:04:00,1105.1899,1105.6,1105.075,1105.26,11996
10:05:00,1104.4399,1105.51,1104.4399,1105.51,4126
10:06:00,1106.365,1106.58,1106.365,1106.58,5214
10:07:00,1106.14,1106.2389,1106.14,1106.2389,4477
10:08:00,1107.215,1107.215,1107.215,1107.215,2015
10:09:00,1107.9764,1108.71,1107.9764,1108.71,3441
10:10:00,1108.745,1108.855,1107.95,1108.855,5637
10:11:00,1108.8,1108.89,1107,1108.0074,10893
10:12:00,1108.755,1108.755,1107.6801,1107.6801,3217
10:13:00,1107.51,1107.51,1106.9,1107.235,7527
10:14:00,1106.01,1106.01,1105.8,1105.8,4762
10:15:00,1106.355,1106.355,1103.9399,1103.9399,12800
10:16:00,1104.39,1104.39,1104.39,1104.39,1727
10:17:00,1105.38,1105.755,1105.38,1105.755,4930
10:18:00,1105.23,1105.46,1105.23,1105.46,3527
10:19:00,1104.5225,1104.5658,1104.5225,1104.5658,4147
10:20:00,1105.5601,1105.5601,1105.5601,1105.5601,1794
10:21:00,1105.51,1106.71,1105.51,1106.71,4117
10:22:00,1105.78,1105.78,1105.78,1105.78,2287
10:23:00,1106.99,1106.99,1106.72,1106.72,2985
10:24:00,1106.25,1106.25,1106.25,1106.25,1715
10:25:00,1106.37,1106.37,1104.14,1104.14,5810
10:26:00,1105.72,1105.72,1105.12,1105.12,4383
10:27:00,1106.775,1106.775,1106.7,1106.7,3436
10:28:00,1106.3398,1106.3398,1106.3398,1106.3398,2673
10:29:00,1107.23,1107.23,1105.97,1105.97,3610
10:30:00,1106.83,1106.83,1106.83,1106.83,2378
10:31:00,1107.25,1107.92,1107.25,1107.4399,8678
10:32:00,1108.5699,1109.335,1108.5699,1109.335,3493
10:33:00,1109.85,1109.85,1109.85,1109.85,1361
10:34:00,1109.89,1109.89,1108.34,1108.34,3933
10:35:00,1107.6625,1107.6625,1107.6625,1107.6625,2162
10:36:00,1108.45,1108.45,1107.47,1107.47,4502
10:37:00,1106.83,1106.83,1106.83,1106.83,1876
10:38:00,1106.7,1107.12,1106.7,1107.12,4322
10:39:00,1104.96,1105.3101,1104.47,1105.3101,8963
10:40:00,1104.86,1104.86,1103.4399,1103.4399,3587
10:41:00,1104.0699,1104.0699,1104.0601,1104.0601,3842
10:42:00,1104.11,1104.11,1103.1857,1103.1857,3906
10:43:00,1102.1899,1102.1899,1102.1899,1102.1899,3095
10:44:00,1103.92,1104.11,1103.92,1104.11,5096
10:45:00,1104.52,1104.52,1104.52,1104.52,1902
10:46:00,1104.28,1104.4099,1104.28,1104.4099,3740
10:47:00,1104.0348,1104.0348,1104.0348,1104.0348,2075
10:48:00,1103.21,1103.21,1103.21,1103.21,3066
10:49:00,1102.97,1103.3229,1102.97,1103.3229,3437
10:50:00,1103.9,1103.9,1103.9,1103.9,2695
10:51:00,1105.5868,1105.5868,1104.83,1104.83,3057
10:52:00,1104.86,1105.4,1104.86,1105.4,4566
10:53:00,1105.46,1107.26,1105.46,1107.26,3933
10:54:00,1106.6899,1107.9351,1106.6899,1107.9351,3237
10:55:00,1108.26,1108.26,1108.26,1108.26,2320
10:56:00,1107.8,1107.8,1107.8,1107.8,973
10:57:00,1107.5,1107.59,1107.5,1107.59,4485
10:58:00,1108.1361,1108.1361,1108.1361,1108.1361,1674
10:59:00,1108.74,1108.74,1108.74,1108.74,1410
11:00:00,1108.59,1108.59,1108.59,1108.59,1934
11:01:00,1108.42,1108.42,1108.42,1108.42,1641
11:02:00,1107.5601,1108.1801,1107.5601,1108.1801,4307
11:03:00,1108.1298,1108.1298,1108.1298,1108.1298,2300
11:04:00,1107.405,1107.405,1106.12,1106.12,3411
11:05:00,1106.24,1106.24,1106.24,1106.24,646
11:06:00,1105.9449,1105.9449,1105.9449,1105.9449,2379
11:07:00,1105.91,1105.91,1105.91,1105.91,1069
11:09:00,1108.8199,1110.42,1108.8199,1110.42,5741
11:10:00,1111.11,1111.11,1111.11,1111.11,1506
11:11:00,1110.91,1111,1110.91,1111,3931
11:13:00,1110.4399,1110.4449,1110.4399,1110.4449,3687
11:14:00,1109.3759,1109.3759,1109.3759,1109.3759,907
11:15:00,1109.05,1109.05,1109.05,1109.05,1077
11:16:00,1109.53,1109.53,1108.87,1108.87,1672
11:17:00,1109.73,1109.73,1109.73,1109.73,1279
11:18:00,1111,1111.73,1111,1111.73,3389
11:19:00,1111.605,1111.77,1111.5649,1111.77,6407
11:20:00,1112.8,1112.8,1112.55,1112.55,5516
11:21:00,1111.665,1111.665,1111.665,1111.665,2056
11:22:00,1112.39,1112.48,1112.39,1112.48,2563
11:23:00,1112.25,1112.25,1112.25,1112.25,2386
11:24:00,1112.1436,1112.9524,1112.1436,1112.9524,3335
11:25:00,1113.41,1113.41,1113.41,1113.41,1028
11:26:00,1113,1113,1112.5424,1112.5424,3412
11:27:00,1112.15,1112.15,1112.15,1112.15,1900
11:28:00,1111.85,1111.85,1111.85,1111.85,942
11:29:00,1112.4729,1112.4729,1112.4729,1112.4729,245
11:30:00,1112.5,1112.5,1112.5,1112.5,1576
11:31:00,1112.55,1112.72,1112.55,1112.72,2614
11:32:00,1111,1111,1111,1111,1411
11:33:00,1109.6899,1110.485,1109.6899,1110.485,3151
11:34:00,1109.5001,1109.5001,1109.5001,1109.5001,1763
11:35:00,1109.84,1109.84,1108.87,1108.87,4357
11:36:00,1109.54,1109.54,1109.54,1109.54,1104
11:37:00,1108.48,1108.48,1108.48,1108.48,1112
11:38:00,1109.3763,1109.3763,1109.3763,1109.3763,1488
11:39:00,1109.46,1110.2784,1109.45,1109.45,2832
11:40:00,1108.01,1108.01,1108.01,1108.01,1942
11:41:00,1109.3101,1109.3101,1109.3101,1109.3101,1549
11:42:00,1109.8022,1110.55,1109.8022,1110.55,2452
11:43:00,1111.505,1113.78,1111.505,1113.78,3289
11:44:00,1113.62,1113.62,1113.472,1113.472,3687
11:45:00,1113.16,1113.16,1113.16,1113.16,999
11:46:00,1114.15,1114.15,1114.15,1114.15,859
11:47:00,1113.95,1115.1899,1113.95,1114.88,10396
11:48:00,1114.29,1114.29,1113.9012,1113.9012,1574
11:49:00,1113.8149,1113.8149,1113.8149,1113.8149,1241
11:50:00,1113.5256,1114.14,1113.5256,1113.59,4300
11:51:00,1113.02,1113.02,1113.02,1113.02,739
11:52:00,1113.2,1113.2,1113.08,1113.08,2036
11:53:00,1113.3,1113.48,1113.3,1113.48,2493
11:54:00,1114.01,1114.01,1114.01,1114.01,1924
11:55:00,1114.2631,1114.4399,1114.2631,1114.4399,2100
11:56:00,1113.95,1113.95,1113.95,1113.95,902
11:57:00,1113.2455,1113.2455,1112.79,1112.79,2369
11:58:00,1112.63,1112.95,1112.63,1112.95,4896
11:59:00,1113.14,1113.83,1113.14,1113.83,2160
12:00:00,1114.4753,1114.4753,1114.4753,1114.4753,729
12:01:00,1114.34,1114.34,1113.8267,1113.8267,2111
12:02:00,1113.96,1113.96,1113.96,1113.96,1752
12:03:00,1113.6899,1113.7268,1113.3668,1113.3668,7218
12:04:00,1113.03,1113.9301,1113.03,1113.9301,8800
12:05:00,1114.3854,1114.3854,1113.9301,1113.9301,3321
12:06:00,1113.4445,1113.4445,1113.4445,1113.4445,1250
12:07:00,1113.48,1113.9,1113.1801,1113.54,6885
12:08:00,1113.84,1113.84,1113.1027,1113.78,6157
12:09:00,1113.53,1113.53,1113.3051,1113.3051,2768
12:10:00,1113.91,1113.91,1113.91,1113.91,1337
12:11:00,1113.21,1113.21,1113.1,1113.1,2334
12:12:00,1113.12,1113.12,1113.12,1113.12,839
12:13:00,1112.85,1113.6801,1112.35,1113.6801,9696
12:14:00,1112.8,1113.5242,1112.8,1113.5242,5866
12:15:00,1113.8154,1113.8154,1113.8154,1113.8154,1496
12:16:00,1115.4999,1115.4999,1114.99,1114.99,2855
12:17:00,1114.6589,1114.895,1114.6589,1114.895,1670
12:18:00,1114.9,1115.36,1114.9,1115.01,2288
12:19:00,1114.72,1115.91,1114.72,1115.91,3296
12:20:00,1116.266,1116.266,1116.266,1116.266,1531
12:21:00,1116.415,1116.455,1116.415,1116.455,2717
12:22:00,1115.76,1116.4301,1115.76,1116.4301,1656
12:23:00,1115.96,1115.96,1115.7843,1115.7843,3069
12:25:00,1116.934,1116.934,1116.4,1116.4,2215
12:27:00,1115.9904,1115.9904,1115.1912,1115.1912,2274
12:28:00,1115.3101,1115.3101,1115.3101,1115.3101,971
12:29:00,1115.1788,1115.1788,1114.65,1114.9301,4184
12:30:00,1113.58,1113.58,1113.58,1113.58,942
12:31:00,1113.41,1113.41,1113.2,1113.22,5844
12:32:00,1113.0649,1113.0649,1113.0649,1113.0649,1102
12:33:00,1113,1113.01,1112.77,1113.01,3305
12:34:00,1113.495,1113.495,1112.91,1112.97,3884
12:35:00,1113.3065,1113.3065,1113.3065,1113.3065,541
12:36:00,1112.98,1112.98,1112.98,1112.98,808
12:37:00,1113.15,1113.95,1113.15,1113.95,2407
12:38:00,1113.51,1114.4655,1113.51,1114.4655,2867
12:39:00,1114.775,1114.775,1114.775,1114.775,1000
12:40:00,1113.8101,1113.8101,1113.8101,1113.8101,1699
