,Open,High,Low,Close,Volume
12:08:00,220.219,220.28,220.1996,220.22,47293
12:09:00,220.22,220.3576,220.19,220.291,39696
12:10:00,220.3,220.32,220.1898,220.25,41097
12:11:00,220.23,220.23,219.96,220.05,118071
12:12:00,220.04,220.29,220.04,220.18,69858
12:13:00,220.2,220.22,220.14,220.205,35968
12:14:00,220.22,220.28,220.2101,220.25,52509
12:15:00,220.26,220.27,220.06,220.14,39629
12:16:00,220.1107,220.18,220.02,220.16,48200
12:17:00,220.15,220.22,220.0984,220.15,25029
12:18:00,220.17,220.17,219.88,219.965,55446
12:19:00,219.91,219.92,219.71,219.73,72602
12:20:00,219.7,219.77,219.671,219.715,43542
12:21:00,219.6794,219.7193,219.6,219.68,68176
12:22:00,219.72,219.8,219.61,219.61,55989
12:23:00,219.6,219.6,219.42,219.4672,80363
12:24:00,219.4571,219.5147,219.32,219.5,88920
12:25:00,219.4981,219.58,219.41,219.45,37233
12:26:00,219.42,219.53,219.35,219.4,61097
12:27:00,219.44,219.54,219.41,219.45,26394
12:28:00,219.4402,219.58,219.4402,219.5499,25213
12:29:00,219.591,219.675,219.591,219.63,43399
12:30:00,219.61,219.75,219.57,219.75,23726
12:31:00,219.73,219.73,219.64,219.6601,23571
12:32:00,219.6088,219.64,219.53,219.57,34625
12:33:00,219.5725,219.78,219.5725,219.73,39145
12:34:00,219.71,219.7299,219.64,219.65,24802
12:35:00,219.64,219.64,219.54,219.5444,38996
12:36:00,219.53,219.61,219.53,219.61,21436
12:37:00,219.63,219.7,219.63,219.7,24908
12:38:00,219.71,219.8,219.69,219.7407,30500
12:39:00,219.7453,219.77,219.6899,219.77,32966
12:40:00,219.78,219.78,219.64,219.66,27785
12:41:00,219.62,219.7764,219.62,219.7764,22872
12:42:00,219.78,220,219.78,219.99,50967
12:43:00,219.98,219.98,219.83,219.86,32080
12:44:00,219.89,219.93,219.83,219.8799,32117
12:45:00,219.855,219.88,219.8,219.8,26310
12:46:00,219.795,219.87,219.7892,219.87,28489
12:47:00,219.8641,219.95,219.8641,219.95,20645
12:48:00,219.92,219.92,219.75,219.81,35992
12:49:00,219.8,219.87,219.78,219.87,29151
12:50:00,219.86,219.91,219.8199,219.91,32325
12:51:00,219.87,219.89,219.78,219.8069,30081
12:52:00,219.775,219.87,219.775,219.87,23494
12:53:00,219.865,219.87,219.8,219.83,21249
12:54:00,219.82,219.87,219.81,219.87,24228
12:55:00,219.872,220,219.872,219.96,57104
12:56:00,219.96,219.96,219.91,219.93,20412
12:57:00,219.92,219.92,219.8,219.8,25304
12:58:00,219.8,219.93,219.8,219.88,36597
12:59:00,219.866,219.916,219.8627,219.89,14694
13:00:00,219.9,220.1,219.8356,220.04,58043
13:01:00,220.0969,220.28,220.0969,220.23,64362
13:02:00,220.23,220.2328,220.11,220.19,40938
13:03:00,220.1981,220.1981,220.07,220.07,32895
13:04:00,220.0403,220.05,219.98,220.0496,55813
13:05:00,220.03,220.15,220.03,220.105,46161
13:06:00,220.11,220.12,220.04,220.0796,47030
13:07:00,220.075,220.1,220.06,220.08,30664
13:08:00,220.105,220.16,220.1,220.117,32428
13:09:00,220.095,220.1599,220.07,220.07,40003
13:10:00,220.1,220.1,220.03,220.085,23142
13:11:00,220.11,220.11,220.06,220.08,17088
13:12:00,220.0958,220.11,219.9795,220.07,52753
13:13:00,220.03,220.1,220.02,220.08,13816
13:14:00,220.08,220.15,220.07,220.15,31223
13:15:00,220.14,220.14,220.01,220.01,22394
13:16:00,219.97,220.04,219.97,219.98,55147
13:17:00,220,220.18,220,220.12,31156
13:18:00,220.1244,220.27,220.06,220.12,91638
13:19:00,220.12,220.29,220.11,220.29,28477
13:20:00,220.32,220.3854,220.28,220.359,34292
13:21:00,220.34,220.36,220.15,220.28,54919
13:22:00,220.315,220.45,220.315,220.4251,35976
13:23:00,220.45,220.45,220.365,220.45,30302
13:24:00,220.4,220.49,220.4,220.47,30406
13:25:00,220.4562,220.4562,220.34,220.34,21061
13:26:00,220.3101,220.335,220.2682,220.29,20802
13:27:00,220.31,220.36,220.27,220.3,31359
13:28:00,220.28,220.39,220.28,220.34,19604
13:29:00,220.33,220.36,220.3,220.36,17330
13:30:00,220.35,220.38,220.2899,220.36,21275
13:31:00,220.32,220.5,220.31,220.4599,60488
13:32:00,220.44,220.44,220.2599,220.28,31989
13:33:00,220.25,220.31,220.25,220.28,23443
13:34:00,220.28,220.34,220.23,220.32,30849
13:35:00,220.33,220.38,220.31,220.31,25394
13:36:00,220.31,220.36,220.2999,220.36,20570
13:37:00,220.39,220.46,220.33,220.38,33535
13:38:00,220.38,220.39,220.34,220.35,22461
13:39:00,220.32,220.41,220.27,220.4,37526
13:40:00,220.36,220.38,220.26,220.38,21457
13:41:00,220.43,220.58,220.43,220.46,55871
13:42:00,220.4708,220.61,220.4708,220.61,30962
13:43:00,220.64,220.69,220.57,220.6,34124
13:44:00,220.578,220.692,220.578,220.6893,27697
13:45:00,220.6691,220.83,220.63,220.805,57400
13:46:00,220.8,220.97,220.7869,220.9249,68782
13:47:00,220.935,220.977,220.87,220.94,65683
13:48:00,220.88,220.88,220.78,220.7883,31589
13:49:00,220.82,220.99,220.82,220.99,38788
13:50:00,220.95,221.05,220.95,220.95,64974
13:51:00,220.91,220.93,220.87,220.92,30029
13:52:00,220.9065,220.97,220.7631,220.78,40618
13:53:00,220.79,220.81,220.7,220.75,38710
13:54:00,220.7254,220.78,220.66,220.66,28683
13:55:00,220.66,220.68,220.57,220.64,36026
13:56:00,220.62,220.74,220.42,220.45,65682
13:57:00,220.47,220.57,220.38,220.57,50980
13:58:00,220.5731,220.6201,220.5353,220.5603,27093
13:59:00,220.6,220.6,220.41,220.52,45949
14:00:00,220.54,220.64,220.52,220.6232,22227
14:01:00,220.65,220.79,220.603,220.72,41594
14:02:00,220.71,220.72,220.57,220.57,43252
14:03:00,220.59,220.75,220.59,220.63,34768
14:04:00,220.64,220.71,220.63,220.68,24896
14:05:00,220.7,220.74,220.58,220.58,29560
14:06:00,220.6,220.675,220.6,220.6,38125
14:07:00,220.65,220.7,220.53,220.57,38110
14:08:00,220.6,220.71,220.6,220.69,23440
14:09:00,220.69,220.72,220.63,220.72,17514
14:10:00,220.78,220.9,220.75,220.76,60304
14:11:00,220.86,220.94,220.77,220.8038,39524
14:12:00,220.84,220.89,220.7714,220.79,20730
14:13:00,220.81,220.82,220.74,220.77,23081
14:14:00,220.7852,220.84,220.72,220.84,29692
14:15:00,220.82,220.84,220.74,220.84,25332
14:16:00,220.8224,220.8224,220.74,220.78,29198
14:17:00,220.78,220.87,220.74,220.8421,40252
14:18:00,220.82,220.98,220.82,220.95,44699
14:19:00,220.99,221.0407,220.9753,221.03,61452
14:20:00,221.0275,221.19,221.01,221.0897,97300
14:21:00,221.06,221.1441,221.06,221.11,37946
14:22:00,221.11,221.19,221.03,221.07,61857
14:23:00,221.135,221.16,220.9768,220.9768,42442
14:24:00,221.02,221.204,221.02,221.17,47543
14:25:00,221.23,221.39,221.1846,221.27,97514
14:26:00,221.26,221.45,221.26,221.4301,36067
14:27:00,221.44,221.55,221.44,221.48,71386
14:28:00,221.4801,221.61,221.47,221.6003,42585
14:29:00,221.6,221.65,221.5,221.65,39865
14:30:00,221.65,221.84,221.65,221.79,106285
14:31:00,221.8,221.95,221.59,221.6,162040
14:32:00,221.58,221.7,221.4,221.7,84231
14:33:00,221.67,221.74,221.62,221.72,71116
14:34:00,221.73,221.75,221.53,221.54,45289
14:35:00,221.54,221.6,221.5,221.5414,31371
14:36:00,221.5295,221.5295,221.4,221.44,51420
14:37:00,221.43,221.55,221.397,221.55,97491
14:38:00,221.591,221.591,221.3675,221.52,39192
14:39:00,221.5457,221.59,221.46,221.48,23475
14:40:00,221.52,221.52,221.345,221.3602,43197
14:41:00,221.38,221.51,221.32,221.435,40246
14:42:00,221.42,221.4722,221.29,221.38,30687
14:43:00,221.4,221.62,221.36,221.4899,42429
14:44:00,221.51,221.65,221.51,221.57,33448
14:45:00,221.55,221.61,221.54,221.58,37188
14:46:00,221.57,221.57,221.44,221.56,43649
14:47:00,221.55,221.68,221.55,221.6717,42571
14:48:00,221.66,221.75,221.66,221.72,31035
14:49:00,221.71,221.75,221.67,221.74,40295
14:50:00,221.8,221.85,221.73,221.82,47843
14:51:00,221.7873,221.8377,221.74,221.74,28165
14:52:00,221.74,221.74,221.48,221.53,51167
14:53:00,221.56,221.74,221.56,221.74,45151
14:54:00,221.699,221.79,221.61,221.67,39177
14:55:00,221.74,221.81,221.72,221.7469,30847
14:56:00,221.7456,221.84,221.73,221.77,50903
14:57:00,221.7301,221.7435,221.53,221.53,49276
14:58:00,221.53,221.56,221.42,221.45,53192
14:59:00,221.45,221.45,221.14,221.18,75980
15:00:00,221.2,221.35,221.157,221.34,65692
15:01:00,221.29,221.29,221.21,221.21,36917
15:02:00,221.2211,221.27,221.08,221.1677,74449
15:03:00,221.19,221.33,221.1,221.31,54097
15:04:00,221.3382,221.39,221.17,221.198,44733
15:05:00,221.19,221.2004,221.12,221.2004,44114
15:06:00,221.2,221.36,221.17,221.35,24091
15:07:00,221.38,221.58,221.32,221.55,57662
15:08:00,221.5589,221.64,221.5589,221.6,23535
15:09:00,221.62,221.67,221.54,221.67,47367
15:10:00,221.68,221.81,221.67,221.73,51949
15:11:00,221.68,221.7941,221.65,221.67,49743
15:12:00,221.67,221.7,221.6,221.7,59107
15:13:00,221.68,221.7,221.61,221.7,33860
15:14:00,221.7,221.87,221.7,221.79,41345
15:15:00,221.7942,221.99,221.7405,221.98,106262
15:16:00,221.95,221.98,221.87,221.92,75115
15:17:00,221.88,221.9798,221.81,221.88,70308
15:18:00,221.87,222,221.85,222,154819
15:19:00,222.0169,222.2,222.01,222.15,95179
15:20:00,222.162,222.26,222.14,222.21,72573
15:21:00,222.16,222.19,221.94,221.95,107072
15:22:00,221.98,222.1,221.84,221.96,67910
15:23:00,222,222,221.9,221.95,42548
15:24:00,221.971,222.08,221.93,221.93,46919
15:25:00,221.9,222,221.87,221.994,45159
15:26:00,222.03,222.09,221.98,222.047,40293
15:27:00,222.04,222.07,221.96,222.04,41251
15:28:00,222.0635,222.165,222.0635,222.12,46020
15:29:00,222.1301,222.14,222.02,222.0301,42928
15:30:00,222.03,222.0338,221.96,222,59861
15:31:00,221.96,222.05,221.96,222.03,56045
15:32:00,222.07,222.11,222.05,222.11,62800
15:33:00,222.11,222.13,221.96,222,61992
15:34:00,222.02,222.06,221.95,222.02,72740
15:35:00,222.06,222.1,221.9933,222.05,72473
15:36:00,222.04,222.16,222,222.14,98414
15:37:00,222.18,222.2869,222.14,222.23,74295
15:38:00,222.23,222.23,222.15,222.17,65587
15:39:00,222.17,222.2,222.08,222.08,79402
15:40:00,222.14,222.29,222.13,222.26,50099
15:41:00,222.28,222.5,222.17,222.34,124161
15:42:00,222.33,222.46,222.33,222.4399,62944
15:43:00,222.44,222.52,222.38,222.51,97777
15:44:00,222.51,222.58,222.4794,222.5,76036
15:45:00,222.495,222.64,222.495,222.57,74136
15:46:00,222.61,222.68,222.5,222.5084,80057
15:47:00,222.49,222.6099,222.47,222.52,93152
15:48:00,222.46,222.55,222.43,222.49,51259
15:49:00,222.48,222.73,222.48,222.66,146472
15:50:00,222.66,222.84,222.59,222.69,149696
15:51:00,222.73,222.98,222.38,222.45,203926
15:52:00,222.46,222.58,222.46,222.48,96599
15:53:00,222.47,222.6454,222.46,222.62,100713
15:54:00,222.61,222.61,222.44,222.5,94304
15:55:00,222.58,222.76,222.485,222.755,141042
15:56:00,222.75,222.88,222.67,222.76,149600
15:57:00,222.76,222.79,222.52,222.59,145424
15:58:00,222.55,222.55,222.41,222.45,121350
15:59:00,222.455,222.47,222.31,222.4696,204949
16:00:00,222.44,222.67,222.2,222.21,500846
9:31:00,222.16,222.52,222.16,222.5,705592
9:32:00,222.49,222.59,222.05,222.17,144980
9:33:00,222.18,222.54,221.985,222.39,109948
9:34:00,222.315,222.39,221.99,222.02,101411
9:35:00,222.09,222.37,222.04,222.19,104187
9:36:00,222.14,222.215,221.96,222.14,88051
9:37:00,222.05,222.4127,222.05,222.27,145573
9:38:00,222.26,222.26,221.83,221.92,151918
9:39:00,221.89,221.89,221.43,221.48,145911
9:40:00,221.5275,221.57,220.98,221.09,217400
9:41:00,221.05,221.1,220.91,221,115188
9:42:00,220.9914,221.29,220.7,221.29,175162
9:43:00,221.2732,221.34,221.0897,221.14,113036
9:44:00,221.04,221.08,220.76,220.92,89286
9:45:00,220.91,221.1,220.91,221.1,82552
9:46:00,221.13,221.355,220.95,221.355,83599
9:47:00,221.26,221.29,220.95,221.04,110852
9:48:00,220.95,221.1348,220.95,221.02,47456
9:49:00,221.05,221.14,220.65,220.89,100056
9:50:00,220.84,220.84,220.5238,220.55,104000
9:51:00,220.54,220.59,220.33,220.44,116351
9:52:00,220.5014,220.9,220.5014,220.8052,85299
9:53:00,220.83,220.98,220.71,220.77,75929
9:54:00,220.85,221.0589,220.75,220.98,74750
9:55:00,220.92,221.23,220.88,221.15,82522
9:56:00,221.2,221.36,221.14,221.32,91403
9:57:00,221.2957,221.2957,220.965,220.965,90375
9:58:00,220.9391,221.109,220.8565,220.94,65606
9:59:00,220.94,221.02,220.71,220.73,67206
10:00:00,220.76,220.83,220.5347,220.56,78906
10:01:00,220.58,220.58,220.08,220.08,131329
10:02:00,220.07,220.39,220.07,220.3798,76676
10:03:00,220.4,220.4,220.22,220.29,76397
10:04:00,220.29,220.29,220.11,220.2593,72346
10:05:00,220.26,220.26,219.88,220.08,207476
10:06:00,220.01,220.4069,220.01,220.18,122241
10:07:00,220.21,220.3544,220.07,220.11,63114
10:08:00,220.28,220.46,220.2,220.4,54684
10:09:00,220.4599,220.61,220.29,220.4,97856
10:10:00,220.37,220.63,220.3,220.6,82955
10:11:00,220.67,220.73,220.49,220.73,66354
10:12:00,220.695,220.75,220.64,220.64,44427
10:13:00,220.65,220.65,220.36,220.36,73131
10:14:00,220.3241,220.3637,220.155,220.26,77348
10:15:00,220.26,220.29,219.93,219.93,99350
10:16:00,220,220.2444,220,220.2444,49075
10:17:00,220.265,220.58,220.265,220.5,89945
10:18:00,220.43,220.43,220.2,220.31,49032
10:19:00,220.4,220.51,220.16,220.49,49920
10:20:00,220.4809,220.6583,220.25,220.6583,78320
10:21:00,220.55,220.9,220.45,220.8082,97166
10:22:00,220.8,220.895,220.65,220.87,43965
10:23:00,220.8,220.84,220.64,220.84,54381
10:24:00,220.85,220.93,220.61,220.7,77798
10:25:00,220.7877,220.88,220.3305,220.4801,82878
10:26:00,220.53,220.61,220.41,220.5864,48107
10:27:00,220.67,220.83,220.602,220.81,58039
10:28:00,220.87,220.95,220.83,220.87,81631
10:29:00,220.87,221.09,220.87,220.88,72222
10:30:00,220.87,221.1,220.7696,221.09,64184
10:31:00,221.06,221.205,220.98,221.1,62233
10:32:00,221.06,221.11,221.01,221.11,29197
10:33:00,221.0302,221.1039,220.95,221.0001,26067
10:34:00,221,221,220.68,220.68,54482
10:35:00,220.8,220.8,220.58,220.62,73762
10:36:00,220.64,220.71,220.465,220.465,53411
10:37:00,220.49,220.49,220.2401,220.2401,62311
10:38:00,220.2444,220.45,220.205,220.4,62427
10:39:00,220.2846,220.3,219.98,220.3,102209
10:40:00,220.3,220.3,220.0816,220.22,49112
10:41:00,220.18,220.18,220.05,220.06,53149
10:42:00,220.02,220.2,219.8875,219.8875,78170
10:43:00,219.88,219.94,219.56,219.6446,130233
10:44:00,219.76,219.9,219.75,219.85,71567
10:45:00,219.78,219.87,219.64,219.6861,87655
10:46:00,219.68,219.8,219.5599,219.65,90498
10:47:00,219.74,219.7674,219.56,219.71,43966
10:48:00,219.62,219.62,219.35,219.35,97188
10:49:00,219.46,219.72,219.46,219.6429,47304
10:50:00,219.68,220.16,219.66,220.08,130346
10:51:00,220.09,220.09,219.95,220.07,55830
10:52:00,220.06,220.07,219.88,219.97,50685
10:53:00,219.93,220.14,219.74,220,62811
10:54:00,219.9102,220.1,219.9102,220.0913,38578
10:55:00,220.11,220.28,220.11,220.1461,56466
10:56:00,220.17,220.35,220.17,220.25,39808
10:57:00,220.235,220.235,220.06,220.13,35656
10:58:00,220.11,220.11,219.96,219.98,52099
10:59:00,219.975,220.32,219.895,220.29,56677
11:00:00,220.256,220.256,220.06,220.06,41077
11:01:00,220.06,220.1,219.98,220.015,32948
11:02:00,220,220.18,219.85,220.07,57719
11:03:00,220.01,220.06,219.88,219.9978,36529
11:04:00,219.95,219.96,219.65,219.725,61330
11:05:00,219.64,219.88,219.64,219.77,33094
11:06:00,219.7,219.87,219.66,219.84,33181
11:07:00,219.92,219.99,219.84,219.84,32637
11:08:00,219.88,220.44,219.88,220.44,73508
11:09:00,220.47,220.8,220.435,220.74,95349
11:10:00,220.71,220.74,220.6173,220.6173,51427
11:11:00,220.61,220.72,220.61,220.61,42055
11:12:00,220.6478,220.6478,220.55,220.6,90481
11:13:00,220.59,220.66,220.57,220.6406,27607
11:14:00,220.66,220.68,220.5639,220.5639,29527
11:15:00,220.5431,220.66,220.51,220.62,35411
11:16:00,220.65,220.68,220.48,220.49,30141
11:17:00,220.57,220.6,220.49,220.6,25867
11:18:00,220.64,221.065,220.64,221.052,128511
11:19:00,221.07,221.093,220.94,220.94,49762
11:20:00,220.9,220.9515,220.86,220.9515,33485
11:21:00,220.84,220.9699,220.79,220.9699,43207
11:22:00,220.88,220.88,220.7401,220.7401,41729
11:23:00,220.755,220.7878,220.65,220.65,44266
11:24:00,220.76,220.76,220.66,220.67,30415
11:25:00,220.66,220.88,220.66,220.7571,53970
11:26:00,220.72,220.74,220.62,220.6981,46439
11:27:00,220.81,220.91,220.71,220.9,39358
11:28:00,220.9,220.9,220.77,220.82,24213
11:29:00,220.93,221.01,220.91,220.95,41093
11:30:00,220.89,220.96,220.82,220.91,34997
11:31:00,221.02,221.08,220.9702,220.98,32085
11:32:00,220.99,220.99,220.7972,220.85,45422
11:33:00,220.83,220.83,220.6,220.66,41409
11:34:00,220.6,220.6,220.51,220.5201,29392
11:35:00,220.59,220.6499,220.26,220.3,74440
11:36:00,220.39,220.425,220.337,220.39,30186
11:37:00,220.4499,220.5,220.42,220.49,27857
11:38:00,220.455,220.48,220.38,220.48,24462
11:39:00,220.52,220.56,220.44,220.44,22605
11:40:00,220.45,220.45,220.17,220.28,47763
11:41:00,220.26,220.49,220.26,220.4593,33170
11:42:00,220.41,220.77,220.4,220.77,41827
11:43:00,220.84,221.28,220.84,221.275,87801
11:44:00,221.23,221.23,221.0998,221.1071,48739
11:45:00,221.1583,221.3145,221.1198,221.2662,48671
11:46:00,221.335,221.3885,221.1778,221.2769,50296
11:47:00,221.3,221.6,221.3,221.47,86525
11:48:00,221.44,221.48,221.34,221.41,74565
11:49:00,221.45,221.49,221.3,221.3,52644
11:50:00,221.27,221.38,221.21,221.28,62296
11:51:00,221.24,221.2501,221.15,221.15,29900
11:52:00,221.16,221.16,220.91,220.92,46242
11:53:00,220.97,220.97,220.8013,220.82,38588
11:54:00,220.865,220.865,220.77,220.77,31397
11:55:00,220.77,220.82,220.7,220.71,33867
11:56:00,220.73,220.73,220.555,220.62,37073
11:57:00,220.63,220.63,220.51,220.5387,36854
11:58:00,220.57,220.66,220.55,220.55,25401
11:59:00,220.64,221.02,220.64,220.96,54979
12:00:00,220.98,221.04,220.9253,221.04,36846
12:01:00,221.11,221.11,220.9525,220.96,39755
12:02:00,220.94,221.01,220.8707,220.9,21872
12:03:00,220.81,220.945,220.8,220.92,22146
12:04:00,220.8,220.97,220.7677,220.82,27947
12:05:00,220.85,220.93,220.7,220.92,30231
12:06:00,220.84,221,220.74,220.99,22200
12:07:00,220.98,221.1575,220.89,221.1575,36617
12:08:00,221.15,221.28,221.12,221.18,47634
12:09:00,221.19,221.24,221.04,221.08,29232
12:10:00,221.07,221.18,220.97,221.18,33426
12:11:00,221.18,221.28,220.91,220.93,44185
12:12:00,220.89,220.905,220.81,220.81,22487
12:13:00,220.78,220.93,220.5243,220.93,64946
12:14:00,220.98,221.0154,220.87,220.96,30904
12:15:00,221,221.14,220.8628,221.12,30617
12:16:00,221.1999,221.3,221.12,221.235,42206
12:17:00,221.22,221.2897,221.13,221.2897,30147
12:18:00,221.3,221.5,221.28,221.49,52226
12:19:00,221.4715,221.555,221.43,221.49,38382
12:20:00,221.44,221.46,221.34,221.46,30366
12:21:00,221.53,221.56,221.42,221.47,50170
12:22:00,221.4274,221.53,221.39,221.46,31224
12:23:00,221.42,221.53,221.39,221.53,24192
12:24:00,221.54,221.85,221.5301,221.7919,69680
12:25:00,221.81,221.81,221.69,221.7,25792
12:26:00,221.73,221.8499,221.73,221.81,49623
12:27:00,221.7805,221.7805,221.54,221.5469,47854
12:28:00,221.65,221.65,221.465,221.56,31461
12:29:00,221.53,221.55,221.34,221.34,41077
12:30:00,221.34,221.34,221.12,221.15,40473
12:31:00,221.16,221.22,221.06,221.06,34072
12:32:00,221.04,221.18,221.03,221.16,31907
12:33:00,221.2,221.24,221.06,221.24,30175
12:34:00,221.3193,221.3193,221.2,221.2962,33163
12:35:00,221.29,221.35,221.24,221.2425,25864
12:36:00,221.27,221.27,221.095,221.2,28408
12:37:00,221.2001,221.39,221.2001,221.3,29240
12:38:00,221.36,221.48,221.26,221.4296,25505
12:39:00,221.43,221.5594,221.43,221.52,23809
12:40:00,221.41,221.52,221.41,221.52,20368
12:41:00,221.56,221.81,221.56,221.79,43498
12:42:00,221.79,221.85,221.6875,221.71,43948
12:43:00,221.6452,221.6452,221.4713,221.5796,38012
12:44:00,221.5046,221.58,221.4,221.5342,32696
12:45:00,221.57,221.57,221.409,221.4099,20206
12:46:00,221.4,221.47,221.28,221.34,27828
12:47:00,221.29,221.29,221.1,221.105,39620
12:48:00,221.07,221.14,221,221.0599,52382
12:49:00,221,221.17,220.95,220.95,40338
12:50:00,221,221.055,220.91,220.94,25254
12:51:00,220.98,221.1113,220.98,221.08,17606
12:52:00,221.0955,221.19,221.0955,221.18,37850
12:53:00,221.15,221.26,221.15,221.26,17197
12:54:00,221.26,221.292,221.2548,221.2684,10720
12:55:00,221.3,221.47,221.3,221.41,40239
12:56:00,221.455,221.6299,221.455,221.54,42761
12:57:00,221.5396,221.7124,221.4903,221.63,44237
12:58:00,221.5901,221.67,221.565,221.61,22484
12:59:00,221.63,221.7896,221.63,221.68,29104
13:00:00,221.7,221.77,221.65,221.7,23134
13:01:00,221.69,221.87,221.69,221.77,48002
13:02:00,221.72,221.84,221.68,221.7298,20924
13:03:00,221.72,221.775,221.6,221.6,21582
13:04:00,221.61,221.76,221.56,221.76,32098
13:05:00,221.8,222.23,221.74,222.2,130223
13:06:00,222.1801,222.2599,222.13,222.25,44980
13:07:00,222.25,222.38,222.2,222.3,50248
13:08:00,222.3,222.42,222.2,222.22,41582
13:09:00,222.26,222.26,222.132,222.18,35293
13:10:00,222.25,222.33,222.2053,222.29,33639
13:11:00,222.313,222.3268,222.24,222.31,25788
13:12:00,222.32,222.62,222.31,222.62,100987
13:13:00,222.55,222.55,222.4031,222.5,46207
13:14:00,222.49,222.49,222.3362,222.3704,34152
13:15:00,222.44,222.4401,222.31,222.31,25840
13:16:00,222.36,222.43,222.36,222.37,31098
13:17:00,222.34,222.41,222.34,222.3432,23745
13:18:00,222.37,222.38,222.1189,222.17,52836
13:19:00,222.2,222.2,222.1,222.18,23582
13:20:00,222.15,222.18,222.07,222.17,17073
13:21:00,222.1279,222.1279,222.03,222.1,17481
13:22:00,222.05,222.05,221.9398,222.02,33694
13:23:00,222.05,222.13,221.95,222.13,18453
13:24:00,222.08,222.17,222.059,222.1198,15876
13:25:00,222.11,222.11,221.9801,222.0799,22783
13:26:00,222.03,222.03,221.765,221.82,40850
13:27:00,221.85,221.99,221.85,221.95,23383
13:28:00,221.9,221.9,221.63,221.76,42904
13:29:00,221.76,221.87,221.71,221.87,57383
13:30:00,221.86,221.86,221.73,221.77,36109
13:31:00,221.82,221.9,221.58,221.6498,37790
13:32:00,221.6701,221.815,221.66,221.79,20102
13:33:00,221.83,221.97,221.77,221.96,21018
13:34:00,221.955,222.14,221.955,221.98,40693
13:35:00,221.92,222.08,221.92,221.98,21949
13:36:00,221.91,221.91,221.79,221.7952,41206
13:37:00,221.7703,221.95,221.71,221.95,42592
13:38:00,221.92,222.21,221.92,222.03,50083
13:39:00,222.13,222.13,221.92,221.92,26634
13:40:00,221.93,221.9464,221.86,221.92,10644
13:41:00,221.92,221.95,221.92,221.93,9251
13:42:00,221.9,221.9,221.74,221.74,21148
13:43:00,221.81,221.831,221.71,221.8,17793
13:44:00,221.79,221.81,221.54,221.61,30092
13:45:00,221.5739,221.72,221.5739,221.6501,18285
13:46:00,221.64,221.74,221.56,221.6205,25534
13:47:00,221.6,221.75,221.6,221.75,27891
13:48:00,221.68,221.68,221.46,221.537,37744
13:49:00,221.56,221.68,221.49,221.66,19560
13:50:00,221.67,221.67,221.54,221.601,16018
13:51:00,221.58,221.58,221.491,221.56,23792
13:52:00,221.56,221.69,221.53,221.69,21975
13:53:00,221.7,221.73,221.61,221.61,27466
13:54:00,221.57,221.61,221.35,221.35,39709
13:55:00,221.43,221.52,221.42,221.5,44390
13:56:00,221.52,221.52,221.45,221.52,12227
13:57:00,221.54,221.58,221.49,221.53,10082
13:58:00,221.48,221.5545,221.4416,221.4416,20769
13:59:00,221.48,221.48,221.24,221.24,28786
14:00:00,221.31,221.4,221.31,221.37,15960
14:01:00,221.33,221.35,221.08,221.26,47475
14:02:00,221.24,221.34,221.03,221.29,41804
14:03:00,221.27,221.29,220.95,220.95,38641
14:04:00,220.95,221.03,220.83,220.92,53587
14:05:00,220.95,221.15,220.95,221.15,46886
14:06:00,221.22,221.39,221.21,221.22,47894
14:07:00,221.2,221.4992,221.2,221.45,41018
14:08:00,221.45,221.72,221.45,221.72,34481
14:09:00,221.75,221.8513,221.71,221.72,33436
14:10:00,221.74,221.75,221.6101,221.75,22650
14:11:00,221.67,221.67,221.26,221.36,49611
14:12:00,221.28,221.2964,220.97,221.0863,33356
14:13:00,221.14,221.14,220.96,221.06,25829
14:14:00,221.14,221.19,221.04,221.04,21962
14:15:00,221.05,221.21,220.94,220.94,34066
14:16:00,220.989,220.989,220.68,220.7045,51036
14:17:00,220.75,220.77,220.65,220.7,41326
14:18:00,220.78,220.91,220.78,220.82,23565
14:19:00,220.75,220.78,220.65,220.67,25359
14:20:00,220.6697,220.7245,220.6,220.62,44800
14:21:00,220.6,220.63,220.3042,220.42,83675
14:22:00,220.41,220.41,220.23,220.28,35234
14:23:00,220.22,220.36,220.22,220.35,25467
14:24:00,220.3437,220.3437,219.95,219.98,117695
14:25:00,220.0325,220.34,219.99,220.3,36963
14:26:00,220.36,220.55,220.29,220.52,49330
14:27:00,220.58,220.68,220.45,220.68,46103
14:28:00,220.7,220.7,220.52,220.52,50678
14:29:00,220.58,220.67,220.49,220.52,24664
14:30:00,220.45,220.45,220.14,220.37,51795
14:31:00,220.36,220.6854,220.17,220.619,34150
14:32:00,220.54,220.7985,220.5,220.7985,27116
14:33:00,220.77,220.87,220.74,220.745,21489
14:34:00,220.78,220.78,220.62,220.62,32920
14:35:00,220.6693,220.69,220.52,220.62,25580
14:36:00,220.72,220.72,220.38,220.55,33477
14:37:00,220.5244,220.7,220.41,220.68,35198
14:38:00,220.75,220.84,220.6,220.62,34092
14:39:00,220.72,220.72,220.44,220.6,20356
14:40:00,220.57,220.79,220.57,220.7,20504
14:41:00,220.7345,220.98,220.7345,220.82,68892
14:42:00,220.81,220.9504,220.8,220.9504,22704
14:43:00,220.96,220.96,220.83,220.83,14358
14:44:00,220.9,221.0235,220.9,220.96,37994
14:45:00,220.96,221.09,220.93,221.03,32202
